anio,municipio_id,municipio_nombre,genero,cantidad
2007,6392,General Villegas,femenino,217
2007,6392,General Villegas,masculino,292
2007,6399,Guaminí,femenino,67
2007,6399,Guaminí,masculino,65
2007,6406,Hipólito Yrigoyen,femenino,83
2007,6406,Hipólito Yrigoyen,masculino,67
2007,6408,Hurlingham,femenino,856
2007,6408,Hurlingham,masculino,898
2007,6410,Ituzaingó,femenino,376
2007,6410,Ituzaingó,masculino,327
2007,6412,José C. Paz,femenino,2235
2007,6412,José C. Paz,masculino,2370
2007,6413,Junín,femenino,644
2007,6413,Junín,masculino,705
2007,6420,La Costa,femenino,531
2007,6420,La Costa,masculino,627
2007,6427,La Matanza,femenino,6881
2007,6427,La Matanza,masculino,7616
2007,6441,La Plata,femenino,6242
2007,6441,La Plata,masculino,6383
2007,6434,Lanús,femenino,2961
2007,6434,Lanús,masculino,3106
2007,6448,Laprida,femenino,97
2007,6448,Laprida,masculino,79
2007,6455,Las Flores,femenino,161
2007,6455,Las Flores,masculino,198
2007,6462,Leandro N. Alem,femenino,128
2007,6462,Leandro N. Alem,masculino,127
2007,6466,Lezama,femenino,38
2007,6466,Lezama,masculino,50
2007,6469,Lincoln,femenino,291
2007,6469,Lincoln,masculino,357
2007,6476,Lobería,femenino,126
2007,6476,Lobería,masculino,111
2007,6483,Lobos,femenino,264
2007,6483,Lobos,masculino,255
2007,6490,Lomas de Zamora,femenino,2908
2007,6490,Lomas de Zamora,masculino,3098
2007,6497,Luján,femenino,961
2007,6497,Luján,masculino,982
2007,6505,Magdalena,femenino,157
2007,6505,Magdalena,masculino,170
2007,6511,Maipú,femenino,75
2007,6511,Maipú,masculino,87
2007,6515,Malvinas Argentinas,femenino,2008
2007,6515,Malvinas Argentinas,masculino,2165
2007,6518,Mar Chiquita,femenino,136
2007,6518,Mar Chiquita,masculino,141
2007,6525,Marcos Paz,femenino,373
2007,6525,Marcos Paz,masculino,443
2007,6532,Mercedes,femenino,430
2007,6532,Mercedes,masculino,507
2007,6539,Merlo,femenino,3541
2007,6539,Merlo,masculino,3614
2007,6547,Monte,femenino,175
2007,6547,Monte,masculino,177
2007,6553,Monte Hermoso,femenino,55
2007,6553,Monte Hermoso,masculino,55
2007,6560,Moreno,femenino,2572
2007,6560,Moreno,masculino,2678
2007,6568,Morón,femenino,3767
2007,6568,Morón,masculino,4064
2007,6574,Navarro,femenino,149
2007,6574,Navarro,masculino,158
2007,6581,Necochea,femenino,694
2007,6581,Necochea,masculino,912
2007,6595,Olavarría,femenino,856
2007,6595,Olavarría,masculino,847
2007,6602,Patagones,femenino,212
2007,6602,Patagones,masculino,217
2007,6609,Pehuajó,femenino,307
2007,6609,Pehuajó,masculino,373
2007,6616,Pellegrini,femenino,44
2007,6616,Pellegrini,masculino,52
2007,6623,Pergamino,femenino,816
2007,6623,Pergamino,masculino,802
2007,6630,Pila,femenino,19
2007,6630,Pila,masculino,17
2007,6638,Pilar,femenino,997
2007,6638,Pilar,masculino,1111
2007,6644,Pinamar,femenino,281
2007,6644,Pinamar,masculino,259
2007,6648,Presidente Perón,femenino,1028
2007,6648,Presidente Perón,masculino,941
2007,6651,Puán,femenino,81
2007,6651,Puán,masculino,78
2007,6655,Punta Indio,femenino,72
2007,6655,Punta Indio,masculino,72
2007,6658,Quilmes,femenino,5070
2007,6658,Quilmes,masculino,5079
2007,6665,Ramallo,femenino,267
2007,6665,Ramallo,masculino,275
2007,6672,Rauch,femenino,116
2007,6672,Rauch,masculino,101
2007,6679,Rivadavia,femenino,103
2007,6679,Rivadavia,masculino,120
2007,6686,Rojas,femenino,175
2007,6686,Rojas,masculino,182
2007,6693,Roque Pérez,femenino,79
2007,6693,Roque Pérez,masculino,93
2007,6700,Saavedra,femenino,111
2007,6700,Saavedra,masculino,144
2007,6707,Saladillo,femenino,225
2007,6707,Saladillo,masculino,213
2007,6721,Salliqueló,femenino,60
2007,6721,Salliqueló,masculino,35
2007,6714,Salto,femenino,275
2007,6714,Salto,masculino,276
2007,6728,San Andrés de Giles,femenino,200
2007,6728,San Andrés de Giles,masculino,203
2007,6735,San Antonio de Areco,femenino,161
2007,6735,San Antonio de Areco,masculino,171
2007,6742,San Cayetano,femenino,56
2007,6742,San Cayetano,masculino,47
2007,6749,San Fernando,femenino,883
2007,6749,San Fernando,masculino,946
2007,6756,San Isidro,femenino,2122
2007,6756,San Isidro,masculino,2202
2007,6760,San Miguel,femenino,2320
2007,6760,San Miguel,masculino,2449
2007,6763,San Nicolás,femenino,1210
2007,6763,San Nicolás,masculino,1289
2007,6770,San Pedro,femenino,568
2007,6770,San Pedro,masculino,546
2007,6778,San Vicente,femenino,520
2007,6778,San Vicente,masculino,554
2007,6784,Suipacha,femenino,89
2007,6784,Suipacha,masculino,91
2007,6791,Tandil,femenino,842
2007,6791,Tandil,masculino,915
2007,6798,Tapalqué,femenino,61
2007,6798,Tapalqué,masculino,73
2007,6805,Tigre,femenino,1336
2007,6805,Tigre,masculino,1419
2007,6812,Tordillo,femenino,14
2007,6812,Tordillo,masculino,12
2007,6819,Tornquist,femenino,78
2007,6819,Tornquist,masculino,77
2007,6826,Trenque Lauquen,femenino,338
2007,6826,Trenque Lauquen,masculino,321
2007,6833,Tres Arroyos,femenino,398
2007,6833,Tres Arroyos,masculino,440
2007,6840,Tres de Febrero,femenino,1854
2007,6840,Tres de Febrero,masculino,2001
2007,6847,Tres Lomas,femenino,42
2007,6847,Tres Lomas,masculino,59
2007,6861,Vicente López,femenino,2454
2007,6861,Vicente López,masculino,2540
2007,6868,Villa Gesell,femenino,260
2007,6868,Villa Gesell,masculino,419
2007,6875,Villarino,femenino,281
2007,6875,Villarino,masculino,293
2007,6882,Zárate,femenino,1083
2007,6882,Zárate,masculino,1130
2008,6854,25 de Mayo,femenino,276
2008,6854,25 de Mayo,masculino,266
2008,6588,9 de Julio,femenino,342
2008,6588,9 de Julio,masculino,390
2008,6007,Adolfo Alsina,femenino,107
2008,6007,Adolfo Alsina,masculino,110
2008,6014,Adolfo Gonzales Chaves,femenino,92
2008,6014,Adolfo Gonzales Chaves,masculino,92
2008,6021,Alberti,femenino,91
2008,6021,Alberti,masculino,101
2008,6028,Almirante Brown,femenino,3464
2008,6028,Almirante Brown,masculino,3585
2008,6077,Arrecifes,femenino,216
2008,6077,Arrecifes,masculino,248
2008,6035,Avellaneda,femenino,3835
2008,6035,Avellaneda,masculino,4008
2008,6042,Ayacucho,femenino,183
2008,6042,Ayacucho,masculino,186
2008,6049,Azul,femenino,587
2008,6049,Azul,masculino,645
2008,6056,Bahía Blanca,femenino,2233
2008,6056,Bahía Blanca,masculino,2356
2008,6063,Balcarce,femenino,319
2008,6063,Balcarce,masculino,321
2008,6070,Baradero,femenino,268
2008,6070,Baradero,masculino,244
2008,6084,Benito Juárez,femenino,128
2008,6084,Benito Juárez,masculino,157
2008,6091,Berazategui,femenino,2537
2008,6091,Berazategui,masculino,2884
2008,6098,Berisso,femenino,485
2008,6098,Berisso,masculino,442
2008,6105,Bolívar,femenino,266
2008,6105,Bolívar,masculino,269
2008,6112,Bragado,femenino,258
2008,6112,Bragado,masculino,233
2008,6119,Brandsen,femenino,222
2008,6119,Brandsen,masculino,252
2008,6126,Campana,femenino,863
2008,6126,Campana,masculino,874
2008,6134,Cañuelas,femenino,347
2008,6134,Cañuelas,masculino,368
2008,6140,Capitán Sarmiento,femenino,128
2008,6140,Capitán Sarmiento,masculino,120
2008,6147,Carlos Casares,femenino,189
2008,6147,Carlos Casares,masculino,161
2008,6154,Carlos Tejedor,femenino,74
2008,6154,Carlos Tejedor,masculino,66
2008,6161,Carmen de Areco,femenino,101
2008,6161,Carmen de Areco,masculino,129
2008,6168,Castelli,femenino,70
2008,6168,Castelli,masculino,62
2008,6210,Chacabuco,femenino,351
2008,6210,Chacabuco,masculino,368
2008,6218,Chascomús,femenino,322
2008,6218,Chascomús,masculino,352
2008,6224,Chivilcoy,femenino,482
2008,6224,Chivilcoy,masculino,521
2008,6175,Colón,femenino,199
2008,6175,Colón,masculino,202
2008,6182,Coronel de Marina Leonardo Rosales,femenino,300
2008,6182,Coronel de Marina Leonardo Rosales,masculino,296
2008,6189,Coronel Dorrego,femenino,96
2008,6189,Coronel Dorrego,masculino,87
2008,6196,Coronel Pringles,femenino,175
2008,6196,Coronel Pringles,masculino,180
2008,6203,Coronel Suárez,femenino,253
2008,6203,Coronel Suárez,masculino,234
2008,6231,Daireaux,femenino,139
2008,6231,Daireaux,masculino,163
2008,6238,Dolores,femenino,227
2008,6238,Dolores,masculino,194
2008,6245,Ensenada,femenino,261
2008,6245,Ensenada,masculino,277
2008,6252,Escobar,femenino,2082
2008,6252,Escobar,masculino,2275
2008,6260,Esteban Echeverría,femenino,1630
2008,6260,Esteban Echeverría,masculino,1745
2008,6266,Exaltación de la Cruz,femenino,273
2008,6266,Exaltación de la Cruz,masculino,266
2008,6270,Ezeiza,femenino,1822
2008,6270,Ezeiza,masculino,1770
2008,6274,Florencio Varela,femenino,3547
2008,6274,Florencio Varela,masculino,3701
2008,6277,Florentino Ameghino,femenino,64
2008,6277,Florentino Ameghino,masculino,79
2008,6280,General Alvarado,femenino,347
2008,6280,General Alvarado,masculino,306
2008,6287,General Alvear,femenino,69
2008,6287,General Alvear,masculino,67
2008,6294,General Arenales,femenino,96
2008,6294,General Arenales,masculino,84
2008,6301,General Belgrano,femenino,115
2008,6301,General Belgrano,masculino,133
2008,6308,General Guido,femenino,22
2008,6308,General Guido,masculino,13
2008,6315,General Juan Madariaga,femenino,214
2008,6315,General Juan Madariaga,masculino,196
2008,6322,General la Madrid,femenino,81
2008,6322,General la Madrid,masculino,69
2008,6329,General las Heras,femenino,96
2008,6329,General las Heras,masculino,100
2008,6336,General Lavalle,femenino,17
2008,6336,General Lavalle,masculino,25
2008,6343,General Paz,femenino,79
2008,6343,General Paz,masculino,81
2008,6351,General Pinto,femenino,69
2008,6351,General Pinto,masculino,80
2008,6357,General Pueyrredón,femenino,4698
2008,6357,General Pueyrredón,masculino,4969
2008,6364,General Rodríguez,femenino,1162
2008,6364,General Rodríguez,masculino,1197
2008,6371,General San Martín,femenino,2469
2008,6371,General San Martín,masculino,2442
2008,6385,General Viamonte,femenino,126
2008,6385,General Viamonte,masculino,152
2008,6392,General Villegas,femenino,260
2008,6392,General Villegas,masculino,287
2008,6399,Guaminí,femenino,56
2008,6399,Guaminí,masculino,89
2008,6406,Hipólito Yrigoyen,femenino,73
2008,6406,Hipólito Yrigoyen,masculino,68
2008,6408,Hurlingham,femenino,967
2008,6408,Hurlingham,masculino,1074
2008,6410,Ituzaingó,femenino,437
2008,6410,Ituzaingó,masculino,464
2008,6412,José C. Paz,femenino,1932
2008,6412,José C. Paz,masculino,1994
2008,6413,Junín,femenino,737
2008,6413,Junín,masculino,715
2008,6420,La Costa,femenino,613
2008,6420,La Costa,masculino,621
2008,6427,La Matanza,femenino,8000
2008,6427,La Matanza,masculino,8294
2008,6441,La Plata,femenino,6091
2008,6441,La Plata,masculino,6361
2008,6434,Lanús,femenino,3127
2008,6434,Lanús,masculino,3250
2008,6448,Laprida,femenino,96
2008,6448,Laprida,masculino,80
2008,6455,Las Flores,femenino,156
2008,6455,Las Flores,masculino,180
2008,6462,Leandro N. Alem,femenino,145
2008,6462,Leandro N. Alem,masculino,154
2008,6466,Lezama,femenino,39
2008,6466,Lezama,masculino,35
2008,6469,Lincoln,femenino,345
2008,6469,Lincoln,masculino,324
2008,6476,Lobería,femenino,113
2008,6476,Lobería,masculino,142
2008,6483,Lobos,femenino,306
2008,6483,Lobos,masculino,305
2008,6490,Lomas de Zamora,femenino,3341
2008,6490,Lomas de Zamora,masculino,3507
2008,6497,Luján,femenino,925
2008,6497,Luján,masculino,926
2008,6505,Magdalena,femenino,161
2008,6505,Magdalena,masculino,322
2008,6511,Maipú,femenino,68
2008,6511,Maipú,masculino,83
2008,6515,Malvinas Argentinas,femenino,2117
2008,6515,Malvinas Argentinas,masculino,2370
2008,6518,Mar Chiquita,femenino,147
2008,6518,Mar Chiquita,masculino,161
2008,6525,Marcos Paz,femenino,422
2008,6525,Marcos Paz,masculino,474
2008,6532,Mercedes,femenino,470
2008,6532,Mercedes,masculino,503
2008,6539,Merlo,femenino,4004
2008,6539,Merlo,masculino,4279
2008,6547,Monte,femenino,190
2008,6547,Monte,masculino,153
2008,6553,Monte Hermoso,femenino,34
2008,6553,Monte Hermoso,masculino,49
2008,6560,Moreno,femenino,2826
2008,6560,Moreno,masculino,3021
2008,6568,Morón,femenino,3973
2008,6568,Morón,masculino,4062
2008,6574,Navarro,femenino,125
2008,6574,Navarro,masculino,132
2008,6581,Necochea,femenino,735
2008,6581,Necochea,masculino,754
2008,6595,Olavarría,femenino,806
2008,6595,Olavarría,masculino,937
2008,6602,Patagones,femenino,198
2008,6602,Patagones,masculino,236
2008,6609,Pehuajó,femenino,311
2008,6609,Pehuajó,masculino,318
2008,6616,Pellegrini,femenino,54
2008,6616,Pellegrini,masculino,44
2008,6623,Pergamino,femenino,886
2008,6623,Pergamino,masculino,878
2008,6630,Pila,femenino,21
2008,6630,Pila,masculino,18
2008,6638,Pilar,femenino,1586
2008,6638,Pilar,masculino,1597
2008,6644,Pinamar,femenino,278
2008,6644,Pinamar,masculino,292
2008,6648,Presidente Perón,femenino,243
2008,6648,Presidente Perón,masculino,287
2008,6651,Puán,femenino,83
2008,6651,Puán,masculino,92
2008,6655,Punta Indio,femenino,66
2008,6655,Punta Indio,masculino,64
2008,6658,Quilmes,femenino,4724
2008,6658,Quilmes,masculino,4843
2008,6665,Ramallo,femenino,281
2008,6665,Ramallo,masculino,273
2008,6672,Rauch,femenino,119
2008,6672,Rauch,masculino,125
2008,6679,Rivadavia,femenino,124
2008,6679,Rivadavia,masculino,117
2008,6686,Rojas,femenino,172
2008,6686,Rojas,masculino,179
2008,6693,Roque Pérez,femenino,100
2008,6693,Roque Pérez,masculino,79
2008,6700,Saavedra,femenino,130
2008,6700,Saavedra,masculino,124
2008,6707,Saladillo,femenino,226
2008,6707,Saladillo,masculino,256
2008,6721,Salliqueló,femenino,75
2008,6721,Salliqueló,masculino,73
2008,6714,Salto,femenino,294
2008,6714,Salto,masculino,278
2008,6728,San Andrés de Giles,femenino,188
2008,6728,San Andrés de Giles,masculino,206
2008,6735,San Antonio de Areco,femenino,181
2008,6735,San Antonio de Areco,masculino,176
2008,6742,San Cayetano,femenino,50
2008,6742,San Cayetano,masculino,55
2008,6749,San Fernando,femenino,851
2008,6749,San Fernando,masculino,834
2008,6756,San Isidro,femenino,2012
2008,6756,San Isidro,masculino,2081
2008,6760,San Miguel,femenino,2971
2008,6760,San Miguel,masculino,3123
2008,6763,San Nicolás,femenino,1232
2008,6763,San Nicolás,masculino,1328
2008,6770,San Pedro,femenino,570
2008,6770,San Pedro,masculino,599
2008,6778,San Vicente,femenino,630
2008,6778,San Vicente,masculino,630
2008,6784,Suipacha,femenino,86
2008,6784,Suipacha,masculino,86
2008,6791,Tandil,femenino,923
2008,6791,Tandil,masculino,963
2008,6798,Tapalqué,femenino,64
2008,6798,Tapalqué,masculino,62
2008,6805,Tigre,femenino,1865
2008,6805,Tigre,masculino,1882
2008,6812,Tordillo,femenino,15
2008,6812,Tordillo,masculino,14
2008,6819,Tornquist,femenino,91
2008,6819,Tornquist,masculino,72
2008,6826,Trenque Lauquen,femenino,355
2008,6826,Trenque Lauquen,masculino,387
2008,6833,Tres Arroyos,femenino,448
2008,6833,Tres Arroyos,masculino,452
2008,6840,Tres de Febrero,femenino,1966
2008,6840,Tres de Febrero,masculino,2139
2008,6847,Tres Lomas,femenino,54
2008,6847,Tres Lomas,masculino,48
2008,6861,Vicente López,femenino,1206
2008,6861,Vicente López,masculino,1301
2008,6868,Villa Gesell,femenino,344
2008,6868,Villa Gesell,masculino,350
2008,6875,Villarino,femenino,267
2008,6875,Villarino,masculino,306
2008,6882,Zárate,femenino,1052
2008,6882,Zárate,masculino,1181
2009,6854,25 de Mayo,femenino,281
2009,6854,25 de Mayo,masculino,270
2009,6588,9 de Julio,femenino,333
2009,6588,9 de Julio,masculino,383
2009,6007,Adolfo Alsina,femenino,106
2009,6007,Adolfo Alsina,masculino,106
2009,6014,Adolfo Gonzales Chaves,femenino,100
2009,6014,Adolfo Gonzales Chaves,masculino,104
2009,6021,Alberti,femenino,87
2009,6021,Alberti,masculino,85
2009,6028,Almirante Brown,femenino,3518
2009,6028,Almirante Brown,masculino,3887
2009,6077,Arrecifes,femenino,222
2009,6077,Arrecifes,masculino,241
2009,6035,Avellaneda,femenino,3856
2009,6035,Avellaneda,masculino,4186
2009,6042,Ayacucho,femenino,157
2009,6042,Ayacucho,masculino,176
2009,6049,Azul,femenino,554
2009,6049,Azul,masculino,532
2009,6056,Bahía Blanca,femenino,2190
2009,6056,Bahía Blanca,masculino,2283
2009,6063,Balcarce,femenino,289
2009,6063,Balcarce,masculino,339
2009,6070,Baradero,femenino,296
2009,6070,Baradero,masculino,287
2009,6084,Benito Juárez,femenino,175
2009,6084,Benito Juárez,masculino,177
2009,6091,Berazategui,femenino,2208
2009,6091,Berazategui,masculino,2345
2009,6098,Berisso,femenino,616
2009,6098,Berisso,masculino,563
2009,6105,Bolívar,femenino,243
2009,6105,Bolívar,masculino,222
2009,6112,Bragado,femenino,243
2009,6112,Bragado,masculino,265
2009,6119,Brandsen,femenino,246
2009,6119,Brandsen,masculino,257
2009,6126,Campana,femenino,915
2009,6126,Campana,masculino,907
2009,6134,Cañuelas,femenino,420
2009,6134,Cañuelas,masculino,453
2009,6140,Capitán Sarmiento,femenino,126
2009,6140,Capitán Sarmiento,masculino,106
2009,6147,Carlos Casares,femenino,166
2009,6147,Carlos Casares,masculino,183
2009,6154,Carlos Tejedor,femenino,70
2009,6154,Carlos Tejedor,masculino,84
2009,6161,Carmen de Areco,femenino,118
2009,6161,Carmen de Areco,masculino,114
2009,6168,Castelli,femenino,63
2009,6168,Castelli,masculino,60
2009,6210,Chacabuco,femenino,350
2009,6210,Chacabuco,masculino,390
2009,6218,Chascomús,femenino,286
2009,6218,Chascomús,masculino,337
2009,6224,Chivilcoy,femenino,498
2009,6224,Chivilcoy,masculino,513
2009,6175,Colón,femenino,218
2009,6175,Colón,masculino,236
2009,6182,Coronel de Marina Leonardo Rosales,femenino,286
2009,6182,Coronel de Marina Leonardo Rosales,masculino,313
2009,6189,Coronel Dorrego,femenino,112
2009,6189,Coronel Dorrego,masculino,104
2009,6196,Coronel Pringles,femenino,158
2009,6196,Coronel Pringles,masculino,169
2009,6203,Coronel Suárez,femenino,260
2009,6203,Coronel Suárez,masculino,273
2009,6231,Daireaux,femenino,142
2009,6231,Daireaux,masculino,136
2009,6238,Dolores,femenino,209
2009,6238,Dolores,masculino,209
2009,6245,Ensenada,femenino,380
2009,6245,Ensenada,masculino,410
2009,6252,Escobar,femenino,2192
2009,6252,Escobar,masculino,2262
2009,6260,Esteban Echeverría,femenino,1806
2009,6260,Esteban Echeverría,masculino,1890
2009,6266,Exaltación de la Cruz,femenino,284
2009,6266,Exaltación de la Cruz,masculino,276
2009,6270,Ezeiza,femenino,1680
2009,6270,Ezeiza,masculino,1827
2009,6274,Florencio Varela,femenino,3292
2009,6274,Florencio Varela,masculino,3425
2009,6277,Florentino Ameghino,femenino,75
2009,6277,Florentino Ameghino,masculino,76
2009,6280,General Alvarado,femenino,310
2009,6280,General Alvarado,masculino,313
2009,6287,General Alvear,femenino,65
2009,6287,General Alvear,masculino,59
2009,6294,General Arenales,femenino,101
2009,6294,General Arenales,masculino,113
2009,6301,General Belgrano,femenino,133
2009,6301,General Belgrano,masculino,130
2009,6308,General Guido,femenino,9
2009,6308,General Guido,masculino,17
2009,6315,General Juan Madariaga,femenino,196
2009,6315,General Juan Madariaga,masculino,199
2009,6322,General la Madrid,femenino,83
2009,6322,General la Madrid,masculino,85
2009,6329,General las Heras,femenino,62
2009,6329,General las Heras,masculino,83
2009,6336,General Lavalle,femenino,24
2009,6336,General Lavalle,masculino,21
2009,6343,General Paz,femenino,90
2009,6343,General Paz,masculino,70
2009,6351,General Pinto,femenino,67
2009,6351,General Pinto,masculino,107
2009,6357,General Pueyrredón,femenino,4262
2009,6357,General Pueyrredón,masculino,4613
2009,6364,General Rodríguez,femenino,1324
2009,6364,General Rodríguez,masculino,1410
2009,6371,General San Martín,femenino,2455
2009,6371,General San Martín,masculino,2439
2009,6385,General Viamonte,femenino,125
2009,6385,General Viamonte,masculino,121
2009,6392,General Villegas,femenino,257
2009,6392,General Villegas,masculino,307
2009,6399,Guaminí,femenino,92
2009,6399,Guaminí,masculino,90
2009,6406,Hipólito Yrigoyen,femenino,81
2009,6406,Hipólito Yrigoyen,masculino,71
2009,6408,Hurlingham,femenino,873
2009,6408,Hurlingham,masculino,904
2009,6410,Ituzaingó,femenino,443
2009,6410,Ituzaingó,masculino,496
2009,6412,José C. Paz,femenino,3611
2009,6412,José C. Paz,masculino,3743
2009,6413,Junín,femenino,718
2009,6413,Junín,masculino,704
2009,6420,La Costa,femenino,643
2009,6420,La Costa,masculino,661
2009,6427,La Matanza,femenino,8349
2009,6427,La Matanza,masculino,8404
2009,6441,La Plata,femenino,6896
2009,6441,La Plata,masculino,7347
2009,6434,Lanús,femenino,3119
2009,6434,Lanús,masculino,3445
2009,6448,Laprida,femenino,92
2009,6448,Laprida,masculino,86
2009,6455,Las Flores,femenino,160
2009,6455,Las Flores,masculino,176
2009,6462,Leandro N. Alem,femenino,131
2009,6462,Leandro N. Alem,masculino,105
2009,6466,Lezama,femenino,25
2009,6466,Lezama,masculino,30
2009,6469,Lincoln,femenino,318
2009,6469,Lincoln,masculino,325
2009,6476,Lobería,femenino,111
2009,6476,Lobería,masculino,109
2009,6483,Lobos,femenino,301
2009,6483,Lobos,masculino,312
2009,6490,Lomas de Zamora,femenino,3335
2009,6490,Lomas de Zamora,masculino,3743
2009,6497,Luján,femenino,976
2009,6497,Luján,masculino,985
2009,6505,Magdalena,femenino,146
2009,6505,Magdalena,masculino,200
2009,6511,Maipú,femenino,76
2009,6511,Maipú,masculino,80
2009,6515,Malvinas Argentinas,femenino,1858
2009,6515,Malvinas Argentinas,masculino,2067
2009,6518,Mar Chiquita,femenino,215
2009,6518,Mar Chiquita,masculino,236
2009,6525,Marcos Paz,femenino,438
2009,6525,Marcos Paz,masculino,462
2009,6532,Mercedes,femenino,445
2009,6532,Mercedes,masculino,514
2009,6539,Merlo,femenino,3799
2009,6539,Merlo,masculino,4032
2009,6547,Monte,femenino,209
2009,6547,Monte,masculino,175
2009,6553,Monte Hermoso,femenino,45
2009,6553,Monte Hermoso,masculino,57
2009,6560,Moreno,femenino,2453
2009,6560,Moreno,masculino,2517
2009,6568,Morón,femenino,4237
2009,6568,Morón,masculino,4388
2009,6574,Navarro,femenino,150
2009,6574,Navarro,masculino,149
2009,6581,Necochea,femenino,744
2009,6581,Necochea,masculino,769
2009,6595,Olavarría,femenino,868
2009,6595,Olavarría,masculino,930
2009,6602,Patagones,femenino,238
2009,6602,Patagones,masculino,272
2009,6609,Pehuajó,femenino,329
2009,6609,Pehuajó,masculino,317
2009,6616,Pellegrini,femenino,39
2009,6616,Pellegrini,masculino,50
2009,6623,Pergamino,femenino,890
2009,6623,Pergamino,masculino,886
2009,6630,Pila,femenino,22
2009,6630,Pila,masculino,17
2009,6638,Pilar,femenino,2805
2009,6638,Pilar,masculino,2796
2009,6644,Pinamar,femenino,308
2009,6644,Pinamar,masculino,265
2009,6648,Presidente Perón,femenino,1019
2009,6648,Presidente Perón,masculino,1113
2009,6651,Puán,femenino,91
2009,6651,Puán,masculino,92
2009,6655,Punta Indio,femenino,88
2009,6655,Punta Indio,masculino,71
2009,6658,Quilmes,femenino,4626
2009,6658,Quilmes,masculino,4993
2009,6665,Ramallo,femenino,304
2009,6665,Ramallo,masculino,289
2009,6672,Rauch,femenino,117
2009,6672,Rauch,masculino,140
2009,6679,Rivadavia,femenino,168
2009,6679,Rivadavia,masculino,122
2009,6686,Rojas,femenino,211
2009,6686,Rojas,masculino,223
2009,6693,Roque Pérez,femenino,82
2009,6693,Roque Pérez,masculino,87
2009,6700,Saavedra,femenino,111
2009,6700,Saavedra,masculino,152
2009,6707,Saladillo,femenino,251
2009,6707,Saladillo,masculino,264
2009,6721,Salliqueló,femenino,65
2009,6721,Salliqueló,masculino,76
2009,6714,Salto,femenino,244
2009,6714,Salto,masculino,273
2009,6728,San Andrés de Giles,femenino,195
2009,6728,San Andrés de Giles,masculino,199
2009,6735,San Antonio de Areco,femenino,184
2009,6735,San Antonio de Areco,masculino,193
2009,6742,San Cayetano,femenino,68
2009,6742,San Cayetano,masculino,64
2009,6749,San Fernando,femenino,1238
2009,6749,San Fernando,masculino,1190
2009,6756,San Isidro,femenino,2267
2009,6756,San Isidro,masculino,2286
2009,6760,San Miguel,femenino,2625
2009,6760,San Miguel,masculino,2777
2009,6763,San Nicolás,femenino,1239
2009,6763,San Nicolás,masculino,1709
2009,6770,San Pedro,femenino,566
2009,6770,San Pedro,masculino,613
2009,6778,San Vicente,femenino,651
2009,6778,San Vicente,masculino,665
2009,6784,Suipacha,femenino,92
2009,6784,Suipacha,masculino,78
2009,6791,Tandil,femenino,911
2009,6791,Tandil,masculino,940
2009,6798,Tapalqué,femenino,80
2009,6798,Tapalqué,masculino,69
2009,6805,Tigre,femenino,2945
2009,6805,Tigre,masculino,3092
2009,6812,Tordillo,femenino,6
2009,6812,Tordillo,masculino,11
2009,6819,Tornquist,femenino,72
2009,6819,Tornquist,masculino,85
2009,6826,Trenque Lauquen,femenino,354
2009,6826,Trenque Lauquen,masculino,362
2009,6833,Tres Arroyos,femenino,442
2009,6833,Tres Arroyos,masculino,449
2009,6840,Tres de Febrero,femenino,2028
2009,6840,Tres de Febrero,masculino,1962
2009,6847,Tres Lomas,femenino,59
2009,6847,Tres Lomas,masculino,71
2009,6861,Vicente López,femenino,2222
2009,6861,Vicente López,masculino,2294
2009,6868,Villa Gesell,femenino,293
2009,6868,Villa Gesell,masculino,312
2009,6875,Villarino,femenino,284
2009,6875,Villarino,masculino,290
2009,6882,Zárate,femenino,1089
2009,6882,Zárate,masculino,1172
2010,6854,25 de Mayo,femenino,249
2010,6854,25 de Mayo,masculino,252
2010,6588,9 de Julio,femenino,417
2010,6588,9 de Julio,masculino,390
2010,6007,Adolfo Alsina,femenino,89
2010,6007,Adolfo Alsina,masculino,96
2010,6014,Adolfo Gonzales Chaves,femenino,72
2010,6014,Adolfo Gonzales Chaves,masculino,65
2010,6021,Alberti,femenino,75
2010,6021,Alberti,masculino,79
2010,6028,Almirante Brown,femenino,3717
2010,6028,Almirante Brown,masculino,3897
2010,6077,Arrecifes,femenino,202
2010,6077,Arrecifes,masculino,152
2010,6035,Avellaneda,femenino,4499
2010,6035,Avellaneda,masculino,4608
2010,6042,Ayacucho,femenino,143
2010,6042,Ayacucho,masculino,153
2010,6049,Azul,femenino,558
2010,6049,Azul,masculino,594
2010,6056,Bahía Blanca,femenino,2728
2010,6056,Bahía Blanca,masculino,2769
2010,6063,Balcarce,femenino,291
2010,6063,Balcarce,masculino,508
2010,6070,Baradero,femenino,232
2010,6070,Baradero,masculino,298
2010,6084,Benito Juárez,femenino,140
2010,6084,Benito Juárez,masculino,165
2010,6091,Berazategui,femenino,2226
2010,6091,Berazategui,masculino,3223
2010,6098,Berisso,femenino,558
2010,6098,Berisso,masculino,538
2010,6105,Bolívar,femenino,232
2010,6105,Bolívar,masculino,239
2010,6112,Bragado,femenino,289
2010,6112,Bragado,masculino,251
2010,6119,Brandsen,femenino,207
2010,6119,Brandsen,masculino,215
2010,6126,Campana,femenino,932
2010,6126,Campana,masculino,920
2010,6134,Cañuelas,femenino,342
2010,6134,Cañuelas,masculino,386
